race_year,race_circuit,race_country,race_altitude_m,team,race_start_position,qualifying_position,quali_lap_time_s,laps_completed,driver_pit_stops_count,driver_pit_stops_avg_duration_s,race_pit_stops_count,race_pit_stops_avg_duration_s,race_pit_stops_max_duration_s,race_pit_stops_min_duration_s,race_avg_laps_before_pit_stop,top3_finish
2011,Valencia Street Circuit,Spain,4,Red Bull,1.0,1.0,99.116,57,3.0,20.592666666666663,65.0,21.81475,30.665,20.136,27.534722222222218,1
2011,Valencia Street Circuit,Spain,4,Ferrari,4.0,4.0,99.725,57,3.0,20.72133333333333,65.0,21.81475,30.665,20.136,27.534722222222218,1
2011,Valencia Street Circuit,Spain,4,Red Bull,2.0,2.0,99.956,57,3.0,20.383666666666667,65.0,21.81475,30.665,20.136,27.534722222222218,1
2011,Valencia Street Circuit,Spain,4,McLaren,3.0,3.0,99.244,57,3.0,20.529,65.0,21.81475,30.665,20.136,27.534722222222218,0
2011,Valencia Street Circuit,Spain,4,Ferrari,5.0,5.0,98.413,57,3.0,22.219666666666665,65.0,21.81475,30.665,20.136,27.534722222222218,0
2011,Valencia Street Circuit,Spain,4,McLaren,6.0,6.0,99.453,57,3.0,20.60033333333333,65.0,21.81475,30.665,20.136,27.534722222222218,0
2011,Valencia Street Circuit,Spain,4,Mercedes,7.0,7.0,99.266,57,3.0,21.83233333333333,65.0,21.81475,30.665,20.136,27.534722222222218,0
2011,Valencia Street Circuit,Spain,4,Toro Rosso,18.0,18.0,100.232,56,2.0,21.247,65.0,21.81475,30.665,20.136,27.534722222222218,0
2011,Valencia Street Circuit,Spain,4,Force India,10.0,10.0,99.329,56,3.0,20.666,65.0,21.81475,30.665,20.136,27.534722222222218,0
2011,Valencia Street Circuit,Spain,4,Renault,9.0,9.0,99.877,56,3.0,21.957000000000004,65.0,21.81475,30.665,20.136,27.534722222222218,0
2011,Valencia Street Circuit,Spain,4,Sauber,16.0,16.0,99.494,56,1.0,21.939,65.0,21.81475,30.665,20.136,27.534722222222218,0
2011,Valencia Street Circuit,Spain,4,Williams,13.0,13.0,99.602,56,3.0,21.237,65.0,21.81475,30.665,20.136,27.534722222222218,0
2011,Valencia Street Circuit,Spain,4,Toro Rosso,17.0,17.0,99.679,56,3.0,20.92533333333333,65.0,21.81475,30.665,20.136,27.534722222222218,0
2011,Valencia Street Circuit,Spain,4,Force India,12.0,12.0,99.852,56,3.0,20.818,65.0,21.81475,30.665,20.136,27.534722222222218,0
2011,Valencia Street Circuit,Spain,4,Renault,11.0,11.0,99.69,56,3.0,21.459,65.0,21.81475,30.665,20.136,27.534722222222218,0
2011,Valencia Street Circuit,Spain,4,Sauber,14.0,14.0,100.131,56,2.0,22.018500000000003,65.0,21.81475,30.665,20.136,27.534722222222218,0
2011,Valencia Street Circuit,Spain,4,Mercedes,8.0,8.0,99.198,56,3.0,24.344666666666665,65.0,21.81475,30.665,20.136,27.534722222222218,0
2011,Valencia Street Circuit,Spain,4,Williams,15.0,15.0,99.69,56,3.0,21.532,65.0,21.81475,30.665,20.136,27.534722222222218,0
2011,Valencia Street Circuit,Spain,4,Lotus,19.0,19.0,101.664,55,3.0,22.333,65.0,21.81475,30.665,20.136,27.534722222222218,0
2011,Valencia Street Circuit,Spain,4,Lotus,20.0,20.0,102.234,55,2.0,22.729,65.0,21.81475,30.665,20.136,27.534722222222218,0
2011,Valencia Street Circuit,Spain,4,Virgin,21.0,21.0,102.553,55,2.0,21.965,65.0,21.81475,30.665,20.136,27.534722222222218,0
2011,Valencia Street Circuit,Spain,4,Virgin,23.0,23.0,103.735,55,2.0,22.0965,65.0,21.81475,30.665,20.136,27.534722222222218,0
2011,Valencia Street Circuit,Spain,4,HRT,22.0,22.0,103.584,54,3.0,23.15333333333333,65.0,21.81475,30.665,20.136,27.534722222222218,0
2011,Valencia Street Circuit,Spain,4,HRT,24.0,24.0,104.363,54,3.0,26.25466666666667,65.0,21.81475,30.665,20.136,27.534722222222218,0
2011,Silverstone Circuit,UK,153,Ferrari,3.0,3.0,92.986,52,3.0,24.671333333333333,54.0,25.920439393939397,45.291,23.137,22.068181818181817,1
2011,Silverstone Circuit,UK,153,Red Bull,2.0,2.0,92.977,52,3.0,26.50433333333333,54.0,25.920439393939397,45.291,23.137,22.068181818181817,1
2011,Silverstone Circuit,UK,153,Red Bull,1.0,1.0,92.67,52,3.0,24.416,54.0,25.920439393939397,45.291,23.137,22.068181818181817,1
2011,Silverstone Circuit,UK,153,McLaren,10.0,10.0,93.581,52,3.0,24.168333333333333,54.0,25.920439393939397,45.291,23.137,22.068181818181817,0
2011,Silverstone Circuit,UK,153,Ferrari,4.0,4.0,92.76,52,3.0,23.77533333333333,54.0,25.920439393939397,45.291,23.137,22.068181818181817,0
2011,Silverstone Circuit,UK,153,Mercedes,9.0,9.0,94.186,52,2.0,24.5605,54.0,25.920439393939397,45.291,23.137,22.068181818181817,0
2011,Silverstone Circuit,UK,153,Sauber,12.0,12.0,94.145,52,2.0,25.5025,54.0,25.920439393939397,45.291,23.137,22.068181818181817,0
2011,Silverstone Circuit,UK,153,Renault,16.0,16.0,95.132,52,2.0,24.575000000000003,54.0,25.920439393939397,45.291,23.137,22.068181818181817,0
2011,Silverstone Circuit,UK,153,Mercedes,13.0,13.0,94.16,52,3.0,28.88133333333333,54.0,25.920439393939397,45.291,23.137,22.068181818181817,0
2011,Silverstone Circuit,UK,153,Toro Rosso,18.0,18.0,95.245,52,2.0,24.407,54.0,25.920439393939397,45.291,23.137,22.068181818181817,0
2011,Silverstone Circuit,UK,153,Force India,11.0,11.0,94.454,52,3.0,25.68466666666667,54.0,25.920439393939397,45.291,23.137,22.068181818181817,0
2011,Silverstone Circuit,UK,153,Renault,14.0,14.0,94.428,52,2.0,24.526,54.0,25.920439393939397,45.291,23.137,22.068181818181817,0
2011,Silverstone Circuit,UK,153,Williams,15.0,15.0,93.532,51,2.0,24.9075,54.0,25.920439393939397,45.291,23.137,22.068181818181817,0
2011,Silverstone Circuit,UK,153,Williams,7.0,7.0,92.702,51,3.0,24.793,54.0,25.920439393939397,45.291,23.137,22.068181818181817,0
2011,Silverstone Circuit,UK,153,Force India,6.0,6.0,94.472,51,3.0,34.458,54.0,25.920439393939397,45.291,23.137,22.068181818181817,0
2011,Silverstone Circuit,UK,153,Virgin,20.0,20.0,96.203,50,2.0,25.1875,54.0,25.920439393939397,45.291,23.137,22.068181818181817,0
2011,Silverstone Circuit,UK,153,Virgin,22.0,22.0,97.154,50,2.0,27.085,54.0,25.920439393939397,45.291,23.137,22.068181818181817,0
2011,Silverstone Circuit,UK,153,HRT,23.0,23.0,97.484,50,2.0,26.074,54.0,25.920439393939397,45.291,23.137,22.068181818181817,0
2011,Silverstone Circuit,UK,153,HRT,24.0,24.0,98.059,49,2.0,26.407,54.0,25.920439393939397,45.291,23.137,22.068181818181817,0
2011,Silverstone Circuit,UK,153,McLaren,5.0,5.0,94.23,39,3.0,24.21633333333333,54.0,25.920439393939397,45.291,23.137,22.068181818181817,0
2011,Silverstone Circuit,UK,153,Toro Rosso,19.0,19.0,95.749,25,2.0,25.4495,54.0,25.920439393939397,45.291,23.137,22.068181818181817,0
2011,Silverstone Circuit,UK,153,Sauber,8.0,8.0,94.324,23,2.0,29.9995,54.0,25.920439393939397,45.291,23.137,22.068181818181817,0
2011,Nürburgring,Germany,578,McLaren,2.0,2.0,92.934,60,3.0,20.627,50.0,21.72492424242424,31.879,19.93,32.34090909090909,1
2011,Nürburgring,Germany,578,Ferrari,4.0,4.0,92.916,60,3.0,20.146666666666665,50.0,21.72492424242424,31.879,19.93,32.34090909090909,1
2011,Nürburgring,Germany,578,Red Bull,1.0,1.0,93.096,60,3.0,20.68766666666667,50.0,21.72492424242424,31.879,19.93,32.34090909090909,1
2011,Nürburgring,Germany,578,Red Bull,3.0,3.0,92.973,60,3.0,20.25933333333333,50.0,21.72492424242424,31.879,19.93,32.34090909090909,0
2011,Nürburgring,Germany,578,Ferrari,5.0,5.0,91.826,60,3.0,20.810666666666663,50.0,21.72492424242424,31.879,19.93,32.34090909090909,0
2011,Nürburgring,Germany,578,Force India,8.0,8.0,92.286,60,2.0,20.859,50.0,21.72492424242424,31.879,19.93,32.34090909090909,0
2011,Nürburgring,Germany,578,Mercedes,6.0,6.0,92.785,59,3.0,20.456666666666667,50.0,21.72492424242424,31.879,19.93,32.34090909090909,0
2011,Nürburgring,Germany,578,Mercedes,10.0,10.0,92.603,59,3.0,20.33233333333333,50.0,21.72492424242424,31.879,19.93,32.34090909090909,0
2011,Nürburgring,Germany,578,Sauber,17.0,18.0,93.786,59,2.0,21.0745,50.0,21.72492424242424,31.879,19.93,32.34090909090909,0
2011,Nürburgring,Germany,578,Renault,9.0,9.0,93.187,59,2.0,21.0105,50.0,21.72492424242424,31.879,19.93,32.34090909090909,0
2011,Nürburgring,Germany,578,Sauber,15.0,15.0,93.295,59,2.0,24.446,50.0,21.72492424242424,31.879,19.93,32.34090909090909,0
2011,Nürburgring,Germany,578,Toro Rosso,16.0,17.0,93.658,59,2.0,21.3755,50.0,21.72492424242424,31.879,19.93,32.34090909090909,0
2011,Nürburgring,Germany,578,Force India,12.0,12.0,92.651,59,2.0,23.1055,50.0,21.72492424242424,31.879,19.93,32.34090909090909,0
2011,Nürburgring,Germany,578,Williams,13.0,13.0,93.003,59,2.0,21.329,50.0,21.72492424242424,31.879,19.93,32.34090909090909,0
2011,Nürburgring,Germany,578,Toro Rosso,24.0,16.0,93.635,59,2.0,24.1275,50.0,21.72492424242424,31.879,19.93,32.34090909090909,0
2011,Nürburgring,Germany,578,Lotus,18.0,19.0,95.599,58,2.0,21.631500000000003,50.0,21.72492424242424,31.879,19.93,32.34090909090909,0
2011,Nürburgring,Germany,578,Virgin,19.0,20.0,96.4,57,2.0,21.752,50.0,21.72492424242424,31.879,19.93,32.34090909090909,0
2011,Nürburgring,Germany,578,Virgin,21.0,22.0,96.641,57,2.0,22.175,50.0,21.72492424242424,31.879,19.93,32.34090909090909,0
2011,Nürburgring,Germany,578,HRT,22.0,24.0,97.036,57,2.0,23.186,50.0,21.72492424242424,31.879,19.93,32.34090909090909,0
2011,Nürburgring,Germany,578,Lotus,20.0,21.0,96.422,56,3.0,25.556,50.0,21.72492424242424,31.879,19.93,32.34090909090909,0
2011,Nürburgring,Germany,578,HRT,23.0,23.0,97.011,37,1.0,22.048,50.0,21.72492424242424,31.879,19.93,32.34090909090909,0
2011,Nürburgring,Germany,578,McLaren,7.0,7.0,93.224,35,1.0,20.952,50.0,21.72492424242424,31.879,19.93,32.34090909090909,0
2011,Hungaroring,Hungary,264,McLaren,3.0,3.0,82.038,70,3.0,20.965666666666667,88.0,22.094211805555556,49.849,13.173,30.117361111111112,1
2011,Hungaroring,Hungary,264,Red Bull,1.0,1.0,81.74,70,3.0,20.32166666666667,88.0,22.094211805555556,49.849,13.173,30.117361111111112,1
2011,Hungaroring,Hungary,264,Ferrari,5.0,5.0,81.578,70,4.0,21.539,88.0,22.094211805555556,49.849,13.173,30.117361111111112,1
2011,Hungaroring,Hungary,264,McLaren,2.0,2.0,81.636,70,6.0,19.866666666666667,88.0,22.094211805555556,49.849,13.173,30.117361111111112,0
2011,Hungaroring,Hungary,264,Red Bull,6.0,6.0,82.208,70,5.0,20.6728,88.0,22.094211805555556,49.849,13.173,30.117361111111112,0
2011,Hungaroring,Hungary,264,Ferrari,4.0,4.0,82.13,70,4.0,21.76025,88.0,22.094211805555556,49.849,13.173,30.117361111111112,0
2011,Hungaroring,Hungary,264,Force India,11.0,11.0,82.976,69,3.0,21.332666666666665,88.0,22.094211805555556,49.849,13.173,30.117361111111112,0
2011,Hungaroring,Hungary,264,Toro Rosso,23.0,18.0,84.07,69,3.0,21.389666666666667,88.0,22.094211805555556,49.849,13.173,30.117361111111112,0
2011,Hungaroring,Hungary,264,Mercedes,7.0,7.0,82.996,69,4.0,21.12825,88.0,22.094211805555556,49.849,13.173,30.117361111111112,0
2011,Hungaroring,Hungary,264,Toro Rosso,16.0,16.0,83.285,69,3.0,22.543666666666667,88.0,22.094211805555556,49.849,13.173,30.117361111111112,0
2011,Hungaroring,Hungary,264,Sauber,13.0,13.0,83.27799999999999,69,3.0,22.611666666666668,88.0,22.094211805555556,49.849,13.173,30.117361111111112,0
2011,Hungaroring,Hungary,264,Renault,12.0,12.0,83.07,69,4.0,23.172,88.0,22.094211805555556,49.849,13.173,30.117361111111112,0
2011,Hungaroring,Hungary,264,Williams,15.0,15.0,83.075,68,5.0,24.5144,88.0,22.094211805555556,49.849,13.173,30.117361111111112,0
2011,Hungaroring,Hungary,264,Force India,8.0,8.0,82.237,68,4.0,21.4475,88.0,22.094211805555556,49.849,13.173,30.117361111111112,0
2011,Hungaroring,Hungary,264,Sauber,10.0,10.0,83.06700000000001,68,4.0,19.22575,88.0,22.094211805555556,49.849,13.173,30.117361111111112,0
2011,Hungaroring,Hungary,264,Williams,17.0,17.0,83.84700000000001,68,5.0,20.77,88.0,22.094211805555556,49.849,13.173,30.117361111111112,0
2011,Hungaroring,Hungary,264,Virgin,20.0,21.0,86.294,66,3.0,21.254666666666665,88.0,22.094211805555556,49.849,13.173,30.117361111111112,0
2011,Hungaroring,Hungary,264,HRT,22.0,23.0,86.479,66,3.0,22.686,88.0,22.094211805555556,49.849,13.173,30.117361111111112,0
2011,Hungaroring,Hungary,264,Virgin,24.0,24.0,86.51,65,4.0,29.643,88.0,22.094211805555556,49.849,13.173,30.117361111111112,0
2011,Hungaroring,Hungary,264,HRT,21.0,22.0,86.32300000000001,65,5.0,23.8882,88.0,22.094211805555556,49.849,13.173,30.117361111111112,0
2011,Hungaroring,Hungary,264,Lotus,18.0,19.0,84.362,55,5.0,21.9976,88.0,22.094211805555556,49.849,13.173,30.117361111111112,0
2011,Hungaroring,Hungary,264,Mercedes,9.0,9.0,82.876,26,2.0,21.009500000000003,88.0,22.094211805555556,49.849,13.173,30.117361111111112,0
2011,Hungaroring,Hungary,264,Renault,14.0,14.0,83.024,23,2.0,23.4025,88.0,22.094211805555556,49.849,13.173,30.117361111111112,0
2011,Hungaroring,Hungary,264,Lotus,19.0,20.0,84.53399999999999,17,1.0,23.118,88.0,22.094211805555556,49.849,13.173,30.117361111111112,0
2011,Circuit de Spa-Francorchamps,Belgium,401,Red Bull,1.0,1.0,123.029,44,3.0,21.031666666666663,52.0,22.648875,47.753,13.914,18.522727272727273,1
2011,Circuit de Spa-Francorchamps,Belgium,401,Red Bull,3.0,3.0,122.827,44,2.0,20.981,52.0,22.648875,47.753,13.914,18.522727272727273,1
2011,Circuit de Spa-Francorchamps,Belgium,401,McLaren,13.0,13.0,121.813,44,3.0,23.147333333333336,52.0,22.648875,47.753,13.914,18.522727272727273,1
2011,Circuit de Spa-Francorchamps,Belgium,401,Ferrari,8.0,8.0,124.45,44,2.0,21.1185,52.0,22.648875,47.753,13.914,18.522727272727273,0
2011,Circuit de Spa-Francorchamps,Belgium,401,Mercedes,24.0,24.0,109.742,44,3.0,20.566,52.0,22.648875,47.753,13.914,18.522727272727273,0
2011,Circuit de Spa-Francorchamps,Belgium,401,Mercedes,5.0,5.0,125.091,44,2.0,22.1305,52.0,22.648875,47.753,13.914,18.522727272727273,0
2011,Circuit de Spa-Francorchamps,Belgium,401,Force India,15.0,15.0,126.0,44,2.0,21.878,52.0,22.648875,47.753,13.914,18.522727272727273,0
2011,Circuit de Spa-Francorchamps,Belgium,401,Ferrari,4.0,4.0,125.834,44,3.0,21.869333333333334,52.0,22.648875,47.753,13.914,18.522727272727273,0
2011,Circuit de Spa-Francorchamps,Belgium,401,Renault,10.0,10.0,125.292,44,2.0,21.687,52.0,22.648875,47.753,13.914,18.522727272727273,0
2011,Circuit de Spa-Francorchamps,Belgium,401,Williams,21.0,16.0,125.621,44,2.0,21.862,52.0,22.648875,47.753,13.914,18.522727272727273,0
2011,Circuit de Spa-Francorchamps,Belgium,401,Force India,17.0,18.0,127.758,44,2.0,21.342,52.0,22.648875,47.753,13.914,18.522727272727273,0
2011,Circuit de Spa-Francorchamps,Belgium,401,Sauber,12.0,12.0,127.194,44,2.0,22.715,52.0,22.648875,47.753,13.914,18.522727272727273,0
2011,Circuit de Spa-Francorchamps,Belgium,401,Renault,7.0,7.0,125.047,44,3.0,21.83966666666667,52.0,22.648875,47.753,13.914,18.522727272727273,0
2011,Circuit de Spa-Francorchamps,Belgium,401,Lotus,18.0,19.0,128.773,43,2.0,21.8215,52.0,22.648875,47.753,13.914,18.522727272727273,0
2011,Circuit de Spa-Francorchamps,Belgium,401,Lotus,16.0,17.0,126.78,43,3.0,24.284666666666663,52.0,22.648875,47.753,13.914,18.522727272727273,0
2011,Circuit de Spa-Francorchamps,Belgium,401,Williams,14.0,14.0,125.72,43,3.0,30.349666666666668,52.0,22.648875,47.753,13.914,18.522727272727273,0
2011,Circuit de Spa-Francorchamps,Belgium,401,Virgin,20.0,21.0,131.601,43,2.0,22.5265,52.0,22.648875,47.753,13.914,18.522727272727273,0
2011,Circuit de Spa-Francorchamps,Belgium,401,Virgin,19.0,20.0,129.566,43,4.0,23.73275,52.0,22.648875,47.753,13.914,18.522727272727273,0
2011,Circuit de Spa-Francorchamps,Belgium,401,HRT,22.0,22.0,131.616,43,2.0,26.3625,52.0,22.648875,47.753,13.914,18.522727272727273,0
2011,Circuit de Spa-Francorchamps,Belgium,401,Sauber,9.0,9.0,126.284,27,3.0,21.354666666666663,52.0,22.648875,47.753,13.914,18.522727272727273,0
2011,Circuit de Spa-Francorchamps,Belgium,401,HRT,23.0,23.0,133.077,13,1.0,23.78,52.0,22.648875,47.753,13.914,18.522727272727273,0
2011,Circuit de Spa-Francorchamps,Belgium,401,McLaren,2.0,2.0,123.008,12,1.0,21.895,52.0,22.648875,47.753,13.914,18.522727272727273,0
2011,Autodromo Nazionale di Monza,Italy,162,Red Bull,1.0,1.0,84.002,53,2.0,21.751,34.0,23.68250980392157,30.777,21.378,24.049019607843135,1
2011,Autodromo Nazionale di Monza,Italy,162,McLaren,3.0,3.0,84.013,53,2.0,21.8775,34.0,23.68250980392157,30.777,21.378,24.049019607843135,1
2011,Autodromo Nazionale di Monza,Italy,162,Ferrari,4.0,4.0,84.134,53,2.0,22.264000000000003,34.0,23.68250980392157,30.777,21.378,24.049019607843135,1
2011,Autodromo Nazionale di Monza,Italy,162,McLaren,2.0,2.0,83.976,53,2.0,21.9795,34.0,23.68250980392157,30.777,21.378,24.049019607843135,0
2011,Autodromo Nazionale di Monza,Italy,162,Mercedes,8.0,8.0,85.108,53,2.0,22.3615,34.0,23.68250980392157,30.777,21.378,24.049019607843135,0
2011,Autodromo Nazionale di Monza,Italy,162,Ferrari,6.0,6.0,84.523,53,2.0,21.9845,34.0,23.68250980392157,30.777,21.378,24.049019607843135,0
2011,Autodromo Nazionale di Monza,Italy,162,Toro Rosso,18.0,18.0,85.334,52,2.0,22.1335,34.0,23.68250980392157,30.777,21.378,24.049019607843135,0
2011,Autodromo Nazionale di Monza,Italy,162,Force India,11.0,11.0,84.574,52,2.0,22.4695,34.0,23.68250980392157,30.777,21.378,24.049019607843135,0
2011,Autodromo Nazionale di Monza,Italy,162,Renault,10.0,10.0,84.914,52,3.0,22.650666666666663,34.0,23.68250980392157,30.777,21.378,24.049019607843135,0
2011,Autodromo Nazionale di Monza,Italy,162,Toro Rosso,16.0,16.0,85.164,52,2.0,24.16,34.0,23.68250980392157,30.777,21.378,24.049019607843135,0
2011,Autodromo Nazionale di Monza,Italy,162,Williams,14.0,14.0,84.798,52,2.0,22.8385,34.0,23.68250980392157,30.777,21.378,24.049019607843135,0
2011,Autodromo Nazionale di Monza,Italy,162,Williams,13.0,13.0,84.975,52,2.0,26.2855,34.0,23.68250980392157,30.777,21.378,24.049019607843135,0
2011,Autodromo Nazionale di Monza,Italy,162,Lotus,20.0,20.0,87.184,51,2.0,22.9545,34.0,23.68250980392157,30.777,21.378,24.049019607843135,0
2011,Autodromo Nazionale di Monza,Italy,162,Lotus,19.0,19.0,86.64699999999999,51,2.0,26.9055,34.0,23.68250980392157,30.777,21.378,24.049019607843135,0
2011,Autodromo Nazionale di Monza,Italy,162,Virgin,21.0,21.0,87.59100000000001,51,2.0,23.9655,34.0,23.68250980392157,30.777,21.378,24.049019607843135,0
2011,Autodromo Nazionale di Monza,Italy,162,HRT,23.0,23.0,88.054,39,1.0,30.777,34.0,23.68250980392157,30.777,21.378,24.049019607843135,0
2011,Autodromo Nazionale di Monza,Italy,162,Sauber,17.0,17.0,84.879,21,2.0,25.2445,34.0,23.68250980392157,30.777,21.378,24.049019607843135,0
2011,Marina Bay Street Circuit,Singapore,18,Red Bull,1.0,1.0,106.397,61,3.0,30.542666666666666,69.0,31.296571739130435,44.17,24.299,25.367391304347823,1
2011,Marina Bay Street Circuit,Singapore,18,McLaren,3.0,3.0,106.956,61,3.0,30.131666666666664,69.0,31.296571739130435,44.17,24.299,25.367391304347823,1
2011,Marina Bay Street Circuit,Singapore,18,Red Bull,2.0,2.0,107.332,61,3.0,30.693,69.0,31.296571739130435,44.17,24.299,25.367391304347823,1
2011,Marina Bay Street Circuit,Singapore,18,Ferrari,5.0,5.0,107.054,61,3.0,30.326666666666668,69.0,31.296571739130435,44.17,24.299,25.367391304347823,0
2011,Marina Bay Street Circuit,Singapore,18,McLaren,4.0,4.0,107.014,61,5.0,29.7044,69.0,31.296571739130435,44.17,24.299,25.367391304347823,0
2011,Marina Bay Street Circuit,Singapore,18,Force India,10.0,10.0,108.022,61,2.0,30.234,69.0,31.296571739130435,44.17,24.299,25.367391304347823,0
2011,Marina Bay Street Circuit,Singapore,18,Mercedes,7.0,7.0,107.688,60,3.0,29.74233333333333,69.0,31.296571739130435,44.17,24.299,25.367391304347823,0
2011,Marina Bay Street Circuit,Singapore,18,Force India,9.0,9.0,107.952,60,2.0,32.068,69.0,31.296571739130435,44.17,24.299,25.367391304347823,0
2011,Marina Bay Street Circuit,Singapore,18,Ferrari,6.0,6.0,107.945,60,4.0,31.0255,69.0,31.296571739130435,44.17,24.299,25.367391304347823,0
2011,Marina Bay Street Circuit,Singapore,18,Sauber,11.0,11.0,107.717,60,2.0,32.077,69.0,31.296571739130435,44.17,24.299,25.367391304347823,0
2011,Marina Bay Street Circuit,Singapore,18,Williams,13.0,13.0,109.71,60,3.0,30.517333333333337,69.0,31.296571739130435,44.17,24.299,25.367391304347823,0
2011,Marina Bay Street Circuit,Singapore,18,Toro Rosso,14.0,14.0,108.753,60,3.0,32.32,69.0,31.296571739130435,44.17,24.299,25.367391304347823,0
2011,Marina Bay Street Circuit,Singapore,18,Williams,12.0,12.0,108.061,60,2.0,30.5,69.0,31.296571739130435,44.17,24.299,25.367391304347823,0
2011,Marina Bay Street Circuit,Singapore,18,Sauber,17.0,17.0,108.054,59,4.0,29.4125,69.0,31.296571739130435,44.17,24.299,25.367391304347823,0
2011,Marina Bay Street Circuit,Singapore,18,Renault,15.0,15.0,108.861,59,4.0,33.51825,69.0,31.296571739130435,44.17,24.299,25.367391304347823,0
2011,Marina Bay Street Circuit,Singapore,18,Lotus,19.0,19.0,110.948,59,3.0,31.676666666666662,69.0,31.296571739130435,44.17,24.299,25.367391304347823,0
2011,Marina Bay Street Circuit,Singapore,18,Renault,18.0,18.0,109.835,59,3.0,30.639,69.0,31.296571739130435,44.17,24.299,25.367391304347823,0
2011,Marina Bay Street Circuit,Singapore,18,Virgin,22.0,22.0,112.363,59,2.0,31.6775,69.0,31.296571739130435,44.17,24.299,25.367391304347823,0
2011,Marina Bay Street Circuit,Singapore,18,HRT,23.0,23.0,112.404,57,3.0,37.336666666666666,69.0,31.296571739130435,44.17,24.299,25.367391304347823,0
2011,Marina Bay Street Circuit,Singapore,18,HRT,24.0,24.0,112.81,57,4.0,35.2645,69.0,31.296571739130435,44.17,24.299,25.367391304347823,0
2011,Marina Bay Street Circuit,Singapore,18,Toro Rosso,16.0,16.0,109.588,56,3.0,29.027666666666665,69.0,31.296571739130435,44.17,24.299,25.367391304347823,0
2011,Marina Bay Street Circuit,Singapore,18,Lotus,20.0,20.0,111.012,47,3.0,31.84433333333333,69.0,31.296571739130435,44.17,24.299,25.367391304347823,0
2011,Marina Bay Street Circuit,Singapore,18,Mercedes,8.0,8.0,108.819,28,2.0,29.5415,69.0,31.296571739130435,44.17,24.299,25.367391304347823,0
2011,Suzuka Circuit,Japan,45,McLaren,2.0,2.0,92.947,53,3.0,20.935,65.0,22.155256944444446,28.244,20.575,23.090277777777775,1
2011,Suzuka Circuit,Japan,45,Ferrari,5.0,5.0,92.817,53,3.0,21.06566666666667,65.0,22.155256944444446,28.244,20.575,23.090277777777775,1
2011,Suzuka Circuit,Japan,45,Red Bull,1.0,1.0,93.051,53,3.0,21.891666666666666,65.0,22.155256944444446,28.244,20.575,23.090277777777775,1
2011,Suzuka Circuit,Japan,45,Red Bull,6.0,6.0,93.135,53,3.0,21.548,65.0,22.155256944444446,28.244,20.575,23.090277777777775,0
2011,Suzuka Circuit,Japan,45,McLaren,3.0,3.0,92.843,53,3.0,21.73466666666667,65.0,22.155256944444446,28.244,20.575,23.090277777777775,0
2011,Suzuka Circuit,Japan,45,Mercedes,8.0,7.0,93.748,53,3.0,21.372,65.0,22.155256944444446,28.244,20.575,23.090277777777775,0
